tweet_id_customer,text_customer,tweet_id_uber,text_uber,intent,reference_reply_independent,reference_reviewed
616410.0,"So @115873 driver arrives, sees that I need to go to Manhattan. Says he doesn't want to go to Manhattan so drives off. Lovely. @Uber_Support",616408.0,@266284 Here to help! Send us a note at https://t.co/iOszeeZA9o so our team can connect.,DRIVER_PROBLEM,@266284 Here to help! Send us a note at https://t.co/iOszeeZA9o so our team can connect.,YES
2761364.0,"@Uber_Support 
I have problems registering???",2761362.0,@772585 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,LOGIN_ACCOUNT_ACCESS,@772585 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,YES
296864.0,@115873 I Need Help ! My App isn’t working for nothing. I have a gift card and a working card on my account. Still not working,296863.0,@186727 Sorry about the trouble. Kindly send us a note here; https://t.co/xMxswVLBKT for our team to assist you further.,APP_PROBLEM,@186727 Sorry about the trouble. Kindly send us a note here; https://t.co/xMxswVLBKT for our team to assist you further.,YES
1111447.0,@115873  my disabled son was pushed from the car last night 3 blocks from his house . How do I call you to report !!!!,1111444.0,@382333 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,DRIVER_PROBLEM,@382333 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,YES
1417850.0,@116276 @115873 No you do not stand with the drivers stop lying,2154852.0,@280602 Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.,DRIVER_PROBLEM,@280602 Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.,YES
808299.0,"@Uber_Support Hey, I'm in Orlando and just logged in to my Uber.
I live  in the U.K. Is there extra charges for using my account in the U.S?",808298.0,"@312599 Happy to help, Daniel. We just sent you a DM.",FARE_CHARGED_WRONG,"@312599 Happy to help, Daniel. We just sent you a DM.",YES
720930.0,Poor @115873 experience. Pre booked for 615 am for airport...no driver detail till 615. Took another cab. uber driver calls at 616 n shouts😡,720927.0,@292555 We can take a look! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,RIDE_PROBLEM,@292555 We can take a look! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,YES
833215.0,Horrible customer service continues @Uber_Support  impossible for a driver to get any help,833214.0,@318425 We've received your DM and a member of our team has reached out. Please review your messages for our response.,SUPPORT_CONTACT,@318425 We've received your DM and a member of our team has reached out. Please review your messages for our response.,YES
19614.0,@Uber_Support Looks like I have been overcharged on my uber ride. How do I fix this?,893498.0,@332159 We're here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect.,FARE_CHARGED_WRONG,@332159 We're here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect.,YES
1097876.0,@115877 ummm my order was wrong,1097875.0,@379070 Sorry to hear this. Can you please DM us so we can follow up?,UBER_EATS_ORDER,@379070 Sorry to hear this. Can you please DM us so we can follow up?,YES
778508.0,@Uber_Support hello! I need to know why your app says I’m “banned” after I added my company card today.,778507.0,@158961 We've followed up via DM so please check your inbox.,LOGIN_ACCOUNT_ACCESS,@158961 We've followed up via DM so please check your inbox.,YES
2199432.0,Two @115873 drivers cancelled on me because I was going to Calabasas 👍🏽,2199431.0,@643289 Hi there! Please send us a note via https://t.co/iOszeeZA9o so we can take a closer look.,RIDE_PROBLEM,@643289 Hi there! Please send us a note via https://t.co/iOszeeZA9o so we can take a closer look.,YES
1049243.0,"@115873 book a ride in KL, yet due to connction prob, it was disconnected but the ride was charge Without knowing with  RM5.",1049242.0,@367989 Here to help! Kindly send us a note at; https://t.co/1xM0TILvAI so our team can assist.,FARE_CHARGED_WRONG,@367989 Here to help! Kindly send us a note at; https://t.co/1xM0TILvAI so our team can assist.,YES
942823.0,@131847 @Uber_Support You charged me 17GHS more because you fucked up trip route. This isn’t how we traveled. Can I get my money back? https://t.co/A3ydsFJkqa,942822.0,"@216756 Hi, Yaw. We've followed up via DM.",FARE_CHARGED_WRONG,"@216756 Hi, Yaw. We've followed up via DM.",YES
2170163.0,Funny how 2mins became 5 mins.... waiiiit for it.... became 6 mins and once again I’m charged for cancelling my @115873 https://t.co/HElurHBVX5,2170162.0,@515564 We'd be happy to review any cancellation fees. Please contact us through in app support or here:  https://t.co/h840Iouehc,CANCELLATION_FEE,@515564 We'd be happy to review any cancellation fees. Please contact us through in app support or here:  https://t.co/h840Iouehc,YES
1167867.0,"@Uber_Support Tried that too, it asks to sign up still. Provide an email so that I can connect to the team?",1167869.0,@394701 Here to help! Send us a DM with your email address with more info so we can assist.,SUPPORT_CONTACT,@394701 Here to help! Send us a DM with your email address with more info so we can assist.,YES
1016808.0,"@115877 And counting ... et impossible de cancel via L’Appli : il faut téléphoner, mais personne ne répond au téléphone 🙌 https://t.co/V5ZjeDhnzV",1016807.0,@360578 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,UBER_EATS_ORDER,@360578 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,YES
27924.0,@Uber_Support Drop done 150m from original destination. Charged 100 extra and that too in pool. Is development team fine? #Pathetic,27922.0,"@122110 Hey, Rajat. We've received your DMs and will be following up shortly.",FARE_CHARGED_WRONG,"@122110 Hey, Rajat. We've received your DMs and will be following up shortly.",YES
1948325.0,@115873 I'm guessing my Uber driver with a tfl licence isn't licensed in Southampton... As he doesn't have the correct carriage licence??,1948323.0,@578865 We're here to help! Please fill out the bottom of this page: https://t.co/SjsQQ8ofRq and one of our team will be in touch with you.,DRIVER_PROBLEM,@578865 We're here to help! Please fill out the bottom of this page: https://t.co/SjsQQ8ofRq and one of our team will be in touch with you.,YES
769574.0,"@Uber_Support line number nor any email spec where i can mail them the issue and yea last but not the least i even got a bag as well ,but still can't find use of it as i cant login still ... 
Requesting to work on it Soon . thanks Uber partner Name: Ravinder Kumar Sharma",769573.0,@222216 Happy to take a closer look! Send us a DM with your email address so we can follow up.,LOGIN_ACCOUNT_ACCESS,@222216 Happy to take a closer look! Send us a DM with your email address so we can follow up.,YES
1289003.0,@Uber_Support I cannot get into the account because someone else has named Rmsad Khsad has used my email and cell number,1289000.0,@421471 Sorry to hear about that! Can you please contact us via https://t.co/kGIXas5Cxg so our team can connect?,ACCOUNT_HACKED,@421471 Sorry to hear about that! Can you please contact us via https://t.co/kGIXas5Cxg so our team can connect?,YES
1941072.0,@Uber_Support Is this acceptable... https://t.co/4iwh623XG8,1941071.0,"@577255 Hello, Lois. If you could please DM us with the email address linked to your Uber account, we can connect. https://t.co/sd7yH5jmbJ",DRIVER_PROBLEM,"@577255 Hello, Lois. If you could please DM us with the email address linked to your Uber account, we can connect. https://t.co/sd7yH5jmbJ",YES
2502184.0,Can't wait to see the final route this @Uber_Support takes to my dentist. Gonna be late because I'm in Dupont all of a sudden.,2502183.0,"@236073 We're here to help! Send us a note here, https://t.co/y4EDPcVZOI and our team will be in touch.",RIDE_PROBLEM,"@236073 We're here to help! Send us a note here, https://t.co/y4EDPcVZOI and our team will be in touch.",YES
1591130.0,@Uber_Support So no one is going to respond.. Okay.,1591129.0,@129058 We have followed up via DM.,SUPPORT_CONTACT,@129058 We have followed up via DM.,YES
338667.0,Have to love when @115873 @Uber_Support pays you for a ride then pulls it back to process it. #uber,338665.0,@196849 We've been in touch via DM!,FARE_CHARGED_WRONG,@196849 We've been in touch via DM!,YES
435285.0,@Uber_Support hi signed up last week haven't heard back.  Is there anything else needed?,435284.0,"@218398 We've been in touch via DM, Joe. Please keep an eye out for our response.",SUPPORT_CONTACT,"@218398 We've been in touch via DM, Joe. Please keep an eye out for our response.",YES
2893896.0,I was running late so I ordered an @115873 and now I’m running even more late than if I had just taken the CTA.,2893895.0,"@802039 Sorry for the trouble! Send us a note here, https://t.co/e8HVorX5rh, and our team will be in touch.",RIDE_PROBLEM,"@802039 Sorry for the trouble! Send us a note here, https://t.co/e8HVorX5rh, and our team will be in touch.",YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
,,,,,,YES
